CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,AgeGroup,HighBalance,BalanceProductInteraction,Geography_France,Geography_Germany,Geography_Spain
614,0,77,8,178431.60314974713,1,0,1,19300.239979066817,3,1,178431.60314974713,True,False,False
594,1,78,0,149916.6630904108,4,0,0,73328.3341442909,3,1,599666.6523616432,False,False,True
728,1,64,0,162128.02502049605,1,0,0,33297.03432948013,3,1,162128.02502049605,True,False,False
684,0,69,0,113722.48306653132,2,0,0,143263.50670827492,3,1,227444.96613306264,False,False,True
667,1,45,0,62074.32705373288,1,0,1,96153.11453470506,1,1,62074.32705373288,False,True,False
594,1,50,4,15724.733474493223,1,0,0,38192.07404635565,1,0,15724.733474493223,True,False,False
660,1,50,0,31556.689070579017,1,0,0,142959.96555408146,1,0,31556.689070579017,False,True,False
449,1,21,4,135728.61411618828,2,0,1,193671.20483451377,4,1,271457.22823237657,True,False,False
427,1,24,1,68418.51564693822,3,1,0,157917.38891915383,4,1,205255.54694081465,False,False,True
844,1,42,9,53415.57289110391,3,0,0,114734.67060590263,1,1,160246.71867331173,False,False,True
469,0,50,3,74564.54625672085,1,0,1,129544.96321407234,1,1,74564.54625672085,True,False,False
521,0,54,4,14897.295082548606,2,0,1,68864.1606308111,2,0,29794.590165097212,False,False,True
655,0,59,5,250000.0,1,1,1,42718.50301506916,2,1,250000.0,False,False,True
696,1,36,3,250000.0,2,1,0,186083.2651952601,0,1,500000.0,True,False,False
699,0,44,10,114432.02784302788,3,1,1,65048.2375863026,1,1,343296.08352908364,True,False,False
626,0,36,10,5795.436808176343,3,0,1,143605.62000583115,0,0,17386.31042452903,False,True,False
692,0,26,4,112924.44632926406,1,0,0,43351.12796162226,4,1,112924.44632926406,False,True,False
689,1,51,10,109492.4825012382,2,0,1,151332.94559711684,2,1,218984.9650024764,False,True,False
777,0,43,10,9943.332707350904,2,1,1,133282.63637617597,1,0,19886.66541470181,False,False,True
794,0,49,6,47336.05552790815,3,0,0,75337.44344670742,1,0,142008.16658372447,False,False,True
671,1,31,2,23424.44381607069,3,0,1,191436.29742188935,0,0,70273.33144821206,False,False,True
680,1,28,4,59290.77765561047,2,1,0,74303.06637084854,4,1,118581.55531122095,False,True,False
687,1,52,2,22055.28315510055,2,1,1,161645.83426815135,2,0,44110.5663102011,False,False,True
615,0,40,0,85898.47837692579,1,0,0,147643.8780549894,0,1,85898.47837692579,False,True,False
737,1,54,0,36090.05751238661,3,0,0,77901.98922102102,2,0,108270.17253715981,False,False,True
602,1,47,1,14361.066666562912,2,1,1,52371.8825715983,1,0,28722.133333125825,False,True,False
677,1,64,5,155362.36325909157,2,1,1,146995.3293841658,3,1,310724.72651818313,True,False,False
850,0,18,10,25869.81366404552,3,0,0,68000.5740428596,4,0,77609.44099213656,False,False,True
628,1,39,8,33059.12198705147,2,0,1,30685.573511941875,0,0,66118.24397410294,False,True,False
510,0,41,4,27945.887397136987,3,1,1,182745.2777952157,1,0,83837.66219141096,True,False,False
746,1,32,0,28749.22384756564,2,1,1,19256.51172065677,0,0,57498.44769513128,False,True,False
829,1,69,2,116709.47972415676,3,0,1,30621.7395122871,3,1,350128.43917247024,True,False,False
630,1,69,6,76144.48470230684,3,1,0,190764.8801304852,3,1,228433.45410692052,False,True,False
622,0,26,1,75001.84392408426,2,0,1,119529.81598554648,4,1,150003.6878481685,True,False,False
695,0,48,10,56077.471553052645,3,1,1,76840.71561042365,1,1,168232.41465915792,False,True,False
749,0,29,1,205331.8166327828,2,1,1,91993.62814413852,4,1,410663.6332655656,True,False,False
558,1,54,0,105893.03515209068,2,0,0,185580.892614484,2,1,211786.07030418137,False,True,False
583,1,48,10,11347.268566298068,3,0,1,58736.49028370154,1,0,34041.805698894204,False,False,True
850,1,78,0,50657.90282912004,2,0,1,149578.11587411637,3,0,101315.80565824007,False,True,False
618,0,50,5,18843.60432568768,1,1,1,190435.4705774905,1,0,18843.60432568768,True,False,False
690,1,40,7,250000.0,2,1,0,72473.85792803127,0,1,500000.0,True,False,False
763,1,40,3,101063.62665677415,2,0,1,62679.62146558062,0,1,202127.2533135483,False,False,True
742,0,26,0,17974.097158700777,3,0,1,93842.68578930068,4,0,53922.29147610233,True,False,False
379,1,49,10,81019.78517576563,2,0,1,196832.46355818037,1,1,162039.57035153126,True,False,False
461,0,37,2,72683.80075097046,1,0,1,119609.08173631634,0,1,72683.80075097046,False,False,True
689,1,58,5,83357.10478789879,2,1,1,74162.35842922083,2,1,166714.20957579758,True,False,False
688,0,66,0,105957.87523438263,1,0,0,94501.49640784175,3,1,105957.87523438263,True,False,False
850,0,70,2,61068.16961839513,3,1,0,17837.762350651534,3,1,183204.50885518538,False,True,False
771,1,50,5,53749.161634862656,3,0,0,35854.04061668318,1,1,161247.48490458797,False,False,True
600,1,51,3,39693.57970964912,2,1,0,131206.19220625225,2,0,79387.15941929824,False,False,True
850,0,21,10,20818.53639931727,2,1,0,161343.861413555,4,0,41637.07279863454,False,True,False
566,1,58,6,250000.0,2,0,1,83815.83404297411,2,1,500000.0,True,False,False
721,1,25,3,842.0342994616477,3,1,1,179298.27603486026,4,0,2526.1028983849433,False,True,False
494,1,57,0,154817.3452947121,2,0,0,126670.72711620432,2,1,309634.6905894242,True,False,False
746,1,26,1,26506.759837305013,3,0,1,144957.74400831704,4,0,79520.27951191504,False,True,False
608,0,68,0,26270.778071900408,2,0,1,33585.023377047,3,0,52541.556143800815,False,False,True
547,1,63,0,139030.8572445008,2,1,0,106761.79755901436,3,1,278061.7144890016,True,False,False
670,0,52,10,41264.5483086747,2,1,1,29769.601536836,2,0,82529.0966173494,True,False,False
668,0,42,4,59508.44878858316,1,0,1,98553.83026896688,1,1,59508.44878858316,False,False,True
750,1,47,9,58166.29047282086,2,0,1,183432.18904965173,1,1,116332.58094564172,False,False,True
749,0,31,6,24072.632177560958,4,0,1,70155.10199354935,0,0,96290.52871024383,True,False,False
617,1,53,10,250000.0,3,0,1,127440.40851166178,2,1,750000.0,False,True,False
795,1,61,10,198911.6535952222,3,0,1,162649.30461091665,3,1,596734.9607856666,False,True,False
569,1,47,2,38193.56559613089,1,0,1,57334.26468113561,1,0,38193.56559613089,False,True,False
821,1,27,0,18163.77081855615,3,0,0,32660.218647812257,4,0,54491.31245566845,False,False,True
788,0,62,0,124686.48304899156,3,0,0,78634.14988126315,3,1,374059.4491469747,True,False,False
509,0,29,2,44236.39713488519,3,0,0,178983.68873485227,4,0,132709.19140465558,False,True,False
692,1,49,1,95174.54584586532,1,1,1,153187.23366288334,1,1,95174.54584586532,False,True,False
723,1,42,0,47169.677725049085,2,0,0,169601.23509422247,1,0,94339.35545009817,True,False,False
710,1,63,3,43424.094219275496,3,0,1,75788.41301430992,3,0,130272.2826578265,False,True,False
691,1,66,9,20812.313619329903,2,0,1,187619.62325066404,3,0,41624.62723865981,True,False,False
692,0,52,5,5217.062872986078,4,1,0,137148.98397957673,2,0,20868.251491944313,False,False,True
691,0,63,9,18367.073789410653,4,0,0,40356.45372789909,3,0,73468.29515764261,False,False,True
656,0,41,0,68634.01458162213,2,1,1,135750.14830877446,1,1,137268.02916324427,False,True,False
744,0,33,3,250000.0,4,1,0,62648.36183735231,0,1,1000000.0,False,True,False
614,0,31,4,86301.33187923422,2,0,1,41837.246685026366,0,1,172602.66375846844,False,True,False
768,1,56,0,50701.9624023562,2,0,1,61492.51574341893,2,0,101403.9248047124,False,False,True
554,0,23,4,96853.6562442254,2,0,0,144594.50893440822,4,1,193707.3124884508,False,True,False
669,1,59,5,7964.23881871698,3,0,0,164255.08915480788,2,0,23892.71645615094,False,True,False
565,1,39,6,127510.21693586351,2,0,0,86795.51249647517,0,1,255020.43387172703,True,False,False
576,1,33,2,9364.2363541106,2,0,1,142259.39242072153,0,0,18728.4727082212,True,False,False
725,1,41,6,131470.40009847787,2,1,1,43413.913403569066,1,1,262940.80019695574,False,True,False
575,1,27,3,105779.24655263494,2,0,0,28081.398400587004,4,1,211558.49310526988,False,False,True
562,1,37,10,148297.26518203775,2,0,1,198999.29057731017,0,1,296594.5303640755,False,True,False
775,0,58,3,17703.598020512858,2,0,1,92973.37865466504,2,0,35407.196041025716,False,False,True
482,1,74,6,38675.19908357828,4,1,0,19884.06691083405,3,0,154700.7963343131,False,False,True
687,1,38,10,167733.92184980836,3,1,0,40860.99993111286,0,1,503201.7655494251,False,False,True
685,1,46,3,21242.58865797419,3,1,1,199435.3547183409,1,0,63727.765973922564,False,True,False
661,1,33,10,36416.36448407611,1,0,1,182122.3633525797,0,0,36416.36448407611,True,False,False
757,1,48,4,54851.46272924573,2,1,1,21263.280279866573,1,1,109702.92545849146,True,False,False
757,1,49,5,78490.29140030174,1,0,1,38402.2150000267,1,1,78490.29140030174,False,True,False
632,0,39,0,30835.9608954022,2,0,0,21944.501044287437,0,0,61671.9217908044,False,False,True
850,1,46,3,130914.8033451441,2,0,0,126086.89560712234,1,1,261829.6066902882,False,False,True
760,0,48,1,29194.771895664944,2,0,1,24366.06017330781,1,0,58389.54379132989,False,True,False
588,1,48,5,51244.3166590519,2,1,0,143484.8889153563,1,0,102488.6333181038,False,False,True
542,1,51,0,11674.783046959928,3,1,1,56155.43326933129,2,0,35024.349140879785,False,False,True
793,1,81,1,28856.52396526913,1,0,1,51976.078042331,3,0,28856.52396526913,False,True,False
518,0,31,10,9671.085879263235,1,1,1,143238.8108158859,0,0,9671.085879263235,True,False,False
634,1,60,1,74304.09760856171,1,1,0,106482.30456341057,2,1,74304.09760856171,True,False,False
621,1,58,9,67020.22054763477,1,1,1,82432.60281224002,2,1,67020.22054763477,False,False,True
508,1,43,10,125349.15447656864,1,0,1,68845.72117206122,1,1,125349.15447656864,False,True,False
637,1,18,6,10330.120637699907,3,0,0,135459.1445308968,4,0,30990.36191309972,False,False,True
793,0,41,10,59132.87805036756,4,0,1,178435.42636359113,1,1,236531.51220147024,False,False,True
662,1,61,1,4156.148564195118,2,1,0,35625.54383051503,3,0,8312.297128390235,False,True,False
694,0,35,0,92792.83372783168,3,1,1,162967.50346241446,0,1,278378.50118349504,True,False,False
613,1,48,0,74816.181203313,2,0,1,96008.95741895896,1,1,149632.362406626,False,True,False
636,1,22,0,10359.388589236743,3,0,0,127713.74198340208,4,0,31078.16576771023,True,False,False
773,0,55,2,6631.067650273308,2,1,1,137727.8990161192,2,0,13262.135300546615,False,False,True
720,1,29,0,9183.108142057776,3,0,0,30895.6060491364,4,0,27549.324426173327,False,True,False
755,0,18,3,133491.05948100972,2,1,1,151676.8783908759,4,1,266982.11896201945,False,True,False
850,1,40,3,28169.503320523232,2,1,0,82680.51801227074,0,0,56339.006641046464,True,False,False
603,0,61,3,15029.2799450556,1,1,1,32236.1681526842,3,0,15029.2799450556,False,True,False
850,1,41,3,19050.218862017347,1,0,1,61858.37892827445,1,0,19050.218862017347,False,True,False
612,0,76,3,169441.87606220713,3,1,1,151554.28737854218,3,1,508325.62818662135,False,True,False
685,1,48,1,145932.24493884583,1,1,0,58001.58495323517,1,1,145932.24493884583,False,False,True
737,1,42,9,89937.63515512306,1,1,1,40295.14088593301,1,1,89937.63515512306,False,True,False
603,0,51,1,61282.68479921914,3,1,0,22572.156589408693,2,1,183848.05439765743,False,False,True
685,0,18,4,23727.746323896252,2,0,1,89180.92981511707,4,0,47455.492647792504,False,False,True
582,0,57,1,250000.0,3,0,0,87042.84309535431,2,1,750000.0,True,False,False
817,1,47,5,55658.140026410845,1,0,0,186821.2431423023,1,1,55658.140026410845,False,True,False
605,1,46,7,32475.46928611141,3,0,1,191630.5504640852,1,0,97426.40785833422,False,True,False
614,1,30,5,60174.50328115465,2,1,1,18326.112800303046,4,1,120349.0065623093,False,False,True
636,1,18,9,14457.780338263326,2,0,0,154586.76842362958,4,0,28915.560676526653,False,False,True
850,1,36,4,245708.4701063405,1,1,1,143135.55966236323,0,1,245708.4701063405,False,False,True
597,1,41,1,25359.043222577977,1,0,1,89710.1064477198,1,0,25359.043222577977,True,False,False
579,1,28,3,148124.3639750539,2,1,0,30527.103923802835,4,1,296248.7279501078,False,True,False
563,0,42,10,5537.065846960294,3,0,1,116748.69759090069,1,0,16611.197540880883,False,True,False
714,1,28,4,66433.42443011056,3,0,1,15834.316945748258,4,1,199300.2732903317,False,True,False
528,1,54,4,2188.0095671975373,1,1,0,62966.02452571006,2,0,2188.0095671975373,False,True,False
742,0,67,0,43616.03306793719,4,0,1,56638.18995944216,3,0,174464.13227174876,False,False,True
786,0,33,7,61511.19639305341,3,0,1,135159.158559895,0,1,184533.58917916025,False,True,False
705,0,28,0,50007.09923854712,3,1,1,94624.1093000416,4,0,150021.29771564135,False,True,False
792,0,49,10,29163.04419087567,1,1,0,77948.96869201055,1,0,29163.04419087567,True,False,False
817,1,24,2,29450.172841793403,4,0,1,107925.04492714308,4,0,117800.69136717361,False,True,False
642,1,18,5,1575.0266093934624,3,0,1,117395.54310954934,4,0,4725.079828180387,True,False,False
519,0,27,3,30164.42252622451,2,1,0,130960.14673816846,4,0,60328.84505244902,False,False,True
611,0,23,0,24192.623686989275,2,1,0,170976.39644726907,4,0,48385.24737397855,False,False,True
692,0,43,0,38873.60422571334,1,1,0,39121.58603009389,1,0,38873.60422571334,True,False,False
638,0,70,10,17136.60759678657,3,1,0,22628.850434227483,3,0,51409.82279035971,False,False,True
493,0,35,3,67099.0603963561,2,1,1,33619.00572058418,0,1,134198.1207927122,False,True,False
555,0,21,4,74587.88022580372,1,1,1,79749.76915213342,4,1,74587.88022580372,False,True,False
574,1,62,0,13520.415911176042,3,1,1,27035.250023985784,3,0,40561.24773352813,False,True,False
744,1,37,9,209551.84754326285,2,1,0,160265.29455403113,0,1,419103.6950865257,True,False,False
817,0,42,0,44490.46336235343,3,0,0,20708.00755157953,1,0,133471.39008706028,False,False,True
726,1,32,3,29628.787477254304,1,0,1,122588.77654449616,0,0,29628.787477254304,False,False,True
604,1,35,0,46056.77992946266,2,1,1,21089.33407814821,0,0,92113.55985892532,False,True,False
652,1,60,0,17226.419107107424,3,0,1,75614.81826170025,2,0,51679.25732132227,False,True,False
706,1,29,1,7412.913510878993,2,0,1,164119.45270293977,4,0,14825.827021757987,False,True,False
571,0,54,0,82152.7714572363,3,1,1,45072.51896425452,2,1,246458.3143717089,False,True,False
469,1,69,10,94542.61084022545,1,1,0,161249.75002870525,3,1,94542.61084022545,False,True,False
479,1,44,1,181995.53808480455,2,0,1,136583.37523663056,1,1,363991.0761696091,False,True,False
670,0,47,10,71431.34521290119,2,1,0,157990.23931038764,1,1,142862.69042580237,False,False,True
557,0,63,3,68784.12494872716,2,1,1,51603.00061119153,3,1,137568.2498974543,False,True,False
777,1,54,2,250000.0,3,1,1,31761.19055254745,2,1,750000.0,True,False,False
514,1,62,2,44694.274282644255,2,0,0,61573.722715848526,3,0,89388.54856528851,False,True,False
723,1,45,2,6789.828430871721,2,1,1,162232.07595131113,1,0,13579.656861743442,True,False,False
442,0,53,0,31793.928787144578,1,0,1,85354.99983566784,2,0,31793.928787144578,False,True,False
600,0,45,5,250000.0,1,0,1,27253.67065278474,1,1,250000.0,True,False,False
635,1,32,0,20050.869707408307,3,1,1,88710.67211403715,0,0,60152.60912222492,False,True,False
573,0,45,0,152114.64153515702,3,1,1,58380.9710444282,1,1,456343.9246054711,False,True,False
631,1,51,1,77696.58987292161,2,0,0,76137.8685195354,2,1,155393.17974584323,False,False,True
353,1,49,6,17182.850677408835,2,1,0,70746.4285106792,1,0,34365.70135481767,False,True,False
517,1,30,10,99318.42842628463,2,1,1,188181.332293432,4,1,198636.85685256927,False,True,False
676,0,42,2,250000.0,1,0,0,120195.6474584179,1,1,250000.0,True,False,False
457,0,66,10,73101.3116338944,1,0,0,64199.2923879712,3,1,73101.3116338944,False,True,False
703,0,18,3,12977.15581520158,2,1,1,191190.15344553447,4,0,25954.31163040316,False,True,False
571,1,62,4,127459.3020708697,1,0,0,41491.10183821489,3,1,127459.3020708697,False,True,False
560,1,30,5,3549.130803001376,1,1,0,127366.79261166535,4,0,3549.130803001376,False,False,True
693,0,46,10,2233.9737581986265,1,1,1,141063.46772025025,1,0,2233.9737581986265,False,True,False
636,1,49,6,42060.64285695469,3,0,1,153459.6698124524,1,0,126181.92857086408,False,False,True
753,0,44,0,89702.78459308618,1,1,0,20585.44679120005,1,1,89702.78459308618,False,True,False
728,0,28,1,1579.40691574888,1,0,1,25758.334005711014,4,0,1579.40691574888,False,False,True
769,0,39,3,201435.17692247496,1,1,1,156639.72160548685,0,1,201435.17692247496,False,False,True
663,1,39,10,24272.883151510905,3,0,0,17968.774881819965,0,0,72818.64945453272,False,True,False
473,0,64,1,152059.84908852054,2,1,0,193487.7227278493,3,1,304119.6981770411,False,False,True
742,1,54,6,23970.93107744809,2,1,1,173652.77815119087,2,0,47941.86215489618,False,False,True
603,0,44,9,113187.99504311154,2,0,1,21615.58332224704,1,1,226375.9900862231,True,False,False
419,0,51,4,177412.4609209247,2,0,1,119221.71983001004,2,1,354824.9218418494,True,False,False
786,1,71,3,229766.37337262928,2,1,0,17664.77399795948,3,1,459532.74674525857,True,False,False
662,0,69,10,80286.79976411347,1,1,0,155618.65393905214,3,1,80286.79976411347,False,False,True
583,0,45,0,7331.505335859767,2,0,1,84659.28823504492,1,0,14663.010671719534,True,False,False
779,0,31,1,23224.68474431597,2,1,0,56730.45448102052,0,0,46449.36948863194,False,True,False
764,1,27,10,13724.257859334528,2,1,1,132364.26999819948,4,0,27448.515718669056,False,False,True
808,0,27,0,84079.0259753704,1,0,1,37431.27200808362,4,1,84079.0259753704,False,True,False
625,1,44,10,91867.78111787017,2,1,1,93193.47493681432,1,1,183735.56223574033,True,False,False
441,0,43,4,202254.37343119516,2,1,1,161421.99699208824,1,1,404508.7468623903,True,False,False
765,1,42,0,24769.60327649577,2,1,0,181488.43496326284,1,0,49539.20655299154,False,True,False
679,1,52,1,56797.86184065368,2,0,0,13722.376194310804,2,1,113595.72368130735,False,True,False
815,1,50,4,135905.03175846703,1,0,1,118482.80383378587,1,1,135905.03175846703,True,False,False
801,0,40,10,27054.34254306411,3,1,0,150404.80591248313,0,0,81163.02762919234,False,False,True
537,1,36,0,250000.0,3,1,1,176202.3623589875,0,1,750000.0,False,False,True
526,1,48,7,133381.4775142851,3,0,0,102367.5696470142,1,1,400144.43254285527,False,False,True
738,0,69,8,105578.6228044716,2,0,1,93210.68156999072,3,1,211157.2456089432,False,False,True
633,0,39,5,705.3791326950878,1,1,1,140500.83362243915,0,0,705.3791326950878,False,False,True
827,0,51,10,29744.808492746022,2,0,0,74237.48480141707,2,0,59489.616985492044,True,False,False
712,1,29,6,122676.46104686838,3,1,0,52159.30578116247,4,1,368029.3831406052,False,False,True
662,0,39,1,29339.87550950225,1,1,0,36010.03447797083,0,0,29339.87550950225,True,False,False
631,0,48,10,62774.29038476612,3,0,1,151913.24005940082,1,1,188322.87115429837,True,False,False
600,1,37,0,168321.2961338141,2,1,0,41204.79373720025,0,1,336642.5922676282,False,True,False
663,1,46,0,73030.29483327291,2,0,1,174813.59444915107,1,1,146060.58966654583,False,False,True
569,0,60,1,88347.06383695237,2,0,0,27702.914019419448,2,1,176694.12767390473,False,True,False
655,1,22,4,7850.932737148515,2,0,1,89067.3207792124,4,0,15701.86547429703,False,True,False
695,1,47,0,186097.52920528204,3,1,1,29113.250166477363,1,1,558292.5876158462,False,True,False
659,1,34,1,250000.0,2,1,0,103503.34779221105,0,1,500000.0,False,True,False
578,0,45,0,250000.0,3,1,1,174178.2826462285,1,1,750000.0,True,False,False
648,0,30,0,32252.79211595009,2,0,1,143246.12310814328,4,0,64505.58423190018,True,False,False
461,0,26,1,157515.04104466035,2,0,1,108987.87437297365,4,1,315030.0820893207,False,False,True
711,0,42,2,84009.24947331709,3,1,0,113301.38627235156,1,1,252027.74841995127,False,False,True
788,0,49,1,15027.328011523614,3,0,1,70846.69008246946,1,0,45081.98403457084,False,True,False
566,0,35,4,94226.40639261522,2,0,1,182863.0271608704,0,1,188452.81278523043,True,False,False
620,0,52,10,163689.08914109445,3,1,1,134079.71278618407,2,1,491067.2674232833,False,True,False
724,0,21,2,23759.74411472277,2,1,1,105915.00507754568,4,0,47519.48822944554,False,False,True
625,0,40,10,4957.544744543271,1,0,1,115071.67630476068,0,0,4957.544744543271,False,False,True
709,0,68,2,1736.015019769553,2,1,1,93056.64312686914,3,0,3472.030039539106,False,False,True
702,0,47,3,53161.108262089125,1,0,1,36024.88954046233,1,1,53161.108262089125,False,True,False
779,0,47,0,47491.48519649842,3,1,0,181416.2119661845,1,0,142474.45558949525,False,True,False
563,0,34,2,169304.6555924582,3,1,1,109723.63982107792,0,1,507913.9667773746,False,True,False
662,1,36,4,54272.92697481172,2,0,1,26101.94597926476,0,1,108545.85394962344,True,False,False
604,1,42,1,85565.61938375162,1,1,1,199012.06837445332,1,1,85565.61938375162,True,False,False
796,1,56,0,154211.733696656,3,0,0,120154.60049786635,2,1,462635.20108996803,True,False,False
679,0,49,3,5417.716138097876,2,0,0,158228.19645060436,1,0,10835.432276195752,True,False,False
684,1,52,1,215449.26184621573,2,1,0,199516.05203105285,2,1,430898.52369243145,True,False,False
725,1,47,0,55347.13175451227,1,0,1,172171.5725443841,1,1,55347.13175451227,False,False,True
548,0,62,3,23056.602784888462,2,1,1,82709.92025216782,3,0,46113.205569776925,False,False,True
610,0,52,7,90758.77172104816,1,0,1,115057.42521331944,2,1,90758.77172104816,False,True,False
637,0,48,4,219164.5038525976,1,1,1,99268.59108733422,1,1,219164.5038525976,False,True,False
587,1,56,2,52382.82694896282,3,0,0,147879.13124094228,2,1,157148.48084688847,True,False,False
569,0,58,4,146060.68565989772,1,0,1,94843.43661044208,2,1,146060.68565989772,False,True,False
525,1,39,1,168327.03986224518,2,1,1,81520.70226356304,0,1,336654.07972449035,False,False,True
684,0,84,10,79818.22189488895,3,0,0,116598.40193703603,3,1,239454.66568466683,True,False,False
491,0,18,2,6620.201012049613,3,0,1,16048.94180780413,4,0,19860.60303614884,False,True,False
504,1,18,4,138725.12010536596,1,1,1,24235.23930710964,4,1,138725.12010536596,False,True,False
439,0,32,1,167350.6661696591,2,1,0,47590.65097923292,0,1,334701.3323393182,False,True,False
658,0,59,0,209422.22336632427,1,1,1,134600.3633244037,2,1,209422.22336632427,False,True,False
589,0,18,0,49496.66134146503,2,1,0,30862.2521963352,4,0,98993.32268293005,True,False,False
669,1,59,3,52512.124000447766,4,0,0,164154.5888696992,2,1,210048.49600179106,False,False,True
591,1,28,10,92839.6804267076,2,1,1,145459.55737389374,4,1,185679.3608534152,False,True,False
805,0,64,1,21597.01848102074,4,0,0,97076.32705670924,3,0,86388.07392408296,False,False,True
790,0,62,6,814.628088912919,1,0,1,165791.83518193982,3,0,814.628088912919,False,True,False
523,1,48,4,39768.92916224481,1,1,0,103856.50030655302,1,0,39768.92916224481,False,True,False
661,0,53,4,2294.6996291869987,1,1,0,41833.87111527703,2,0,2294.6996291869987,False,False,True
597,0,47,2,5546.815353560323,1,0,0,88435.21797906046,1,0,5546.815353560323,False,True,False
618,1,37,10,86962.2238457532,3,0,1,92657.66349638595,0,1,260886.6715372596,False,True,False
564,0,52,0,2758.284947129697,1,0,1,27943.761151441904,2,0,2758.284947129697,True,False,False
763,0,18,2,13498.924694937934,2,0,1,195294.0233283512,4,0,26997.849389875868,False,False,True
695,1,50,1,8374.6399724727,3,0,0,109555.35932620372,1,0,25123.919917418098,False,True,False
838,0,40,6,250000.0,2,0,1,64900.22786088639,0,1,500000.0,False,True,False
800,1,51,5,14272.720607600186,2,0,1,146312.86900689764,2,0,28545.44121520037,True,False,False
551,0,41,10,108958.3393875075,3,1,0,85448.15063708804,1,1,326875.01816252246,False,True,False
666,0,43,2,64391.20890932934,2,1,0,20743.490942714947,1,1,128782.41781865868,False,True,False
691,1,34,1,39545.05308803223,1,1,0,108044.61644172964,0,0,39545.05308803223,True,False,False
659,1,35,10,48090.0017518459,2,0,0,104710.1093993478,0,0,96180.0035036918,False,True,False
573,0,45,7,28414.617912824186,3,0,0,192619.6980296258,1,0,85243.85373847256,False,False,True
534,0,46,4,59467.50834927453,3,0,0,14495.914990519655,1,1,178402.5250478236,True,False,False
762,1,57,7,82012.17733560818,3,1,0,48802.5634632285,2,1,246036.53200682456,False,False,True
631,1,54,2,86460.31958513864,2,1,0,42252.45143196166,2,1,172920.63917027728,False,False,True
444,0,46,0,85899.50986271238,3,0,1,142560.438629249,1,1,257698.52958813714,False,True,False
471,1,49,8,5552.691815683059,2,0,0,15346.697061587474,1,0,11105.383631366118,False,True,False
824,1,50,1,34264.97558152531,2,0,1,93567.65756789564,1,0,68529.95116305062,False,False,True
628,1,44,5,34342.40381768687,1,1,1,92097.3627330018,1,0,34342.40381768687,True,False,False
682,0,28,2,97328.84868422031,1,0,0,21439.866368104707,4,1,97328.84868422031,True,False,False
619,0,56,10,29480.01541796294,4,0,1,163666.59006426446,2,0,117920.06167185176,False,True,False
649,0,22,3,25884.94396599803,2,1,0,146685.76870795726,4,0,51769.88793199606,True,False,False
739,1,18,7,1174.2803437435389,3,0,1,180830.10784516396,4,0,3522.841031230617,False,False,True
525,0,29,3,76782.84507005462,2,1,0,132428.21309415583,4,1,153565.69014010925,False,True,False
815,0,47,9,39051.52739471151,1,1,1,174643.42159633694,1,0,39051.52739471151,True,False,False
710,0,37,7,94070.1521847232,1,1,0,140375.6257191304,0,1,94070.1521847232,False,False,True
717,0,52,1,32988.58749218129,2,1,0,16461.008703118787,2,0,65977.17498436257,False,True,False
565,1,61,1,216170.94578499967,3,1,1,187567.282594845,3,1,648512.837354999,True,False,False
850,0,59,5,113550.73380267531,2,0,0,168925.05392672785,2,1,227101.46760535063,False,True,False
632,1,58,6,10061.871111623066,1,1,1,134927.1198322755,2,0,10061.871111623066,False,False,True
578,0,39,5,38726.40724381024,1,0,0,194154.10605778755,0,0,38726.40724381024,False,False,True
590,1,41,10,42399.971011295536,1,1,0,47092.09451150551,1,0,42399.971011295536,False,False,True
714,0,69,1,43602.94568675172,3,0,0,165639.48356381245,3,0,130808.83706025517,True,False,False
561,1,25,7,64797.48670141527,3,0,0,38328.65156925443,4,1,194392.4601042458,False,False,True
570,0,79,1,250000.0,2,1,0,146766.48711163845,3,1,500000.0,False,True,False
629,0,50,2,20763.81362197968,2,0,0,114518.26179775016,1,0,41527.62724395936,False,False,True
515,1,30,1,42387.12580180225,1,1,0,168948.88046164348,4,0,42387.12580180225,True,False,False
557,1,18,4,191858.13242336563,3,0,1,22344.333670124022,4,1,575574.3972700969,True,False,False
609,1,39,3,59501.21807344389,1,1,0,157693.42064770783,0,1,59501.21807344389,False,True,False
577,1,33,4,24377.56033962398,2,0,0,114733.4826047597,0,0,48755.12067924796,False,True,False
557,0,60,0,163628.61629943,3,0,1,51784.96202515553,2,1,490885.84889828996,False,True,False
726,1,56,10,25235.406524214763,1,0,0,189325.41019113263,2,0,25235.406524214763,False,False,True
626,1,42,0,118628.90688150696,2,1,0,153754.3432466312,1,1,237257.81376301392,False,True,False
583,1,28,1,71009.96090876953,1,1,1,161210.20987885084,4,1,71009.96090876953,False,False,True
570,1,48,5,95285.51224373469,1,0,0,67140.82458459043,1,1,95285.51224373469,True,False,False
784,0,50,5,140968.63392646165,3,0,0,151078.0687058049,1,1,422905.90177938493,True,False,False
647,1,34,2,80655.32255468647,1,1,0,86415.18181861786,0,1,80655.32255468647,False,True,False
850,1,29,2,64259.66334271514,3,0,0,82166.36911238046,4,1,192778.99002814543,False,False,True
632,0,42,6,27349.42861357328,3,0,1,95406.62630818567,1,0,82048.28584071984,True,False,False
505,0,47,10,108236.95865876463,2,1,1,127299.79593441576,1,1,216473.91731752927,True,False,False
